time,theta,zeta_wall
0.100000,1.570796,2.91116208e-02
0.100000,1.668971,2.77999965e-02
0.100000,1.767146,2.62206430e-02
0.100000,1.865321,2.43887705e-02
0.100000,1.963495,2.23220207e-02
0.100000,2.061670,2.00402976e-02
0.100000,2.159845,1.75655756e-02
0.100000,2.258020,1.49216874e-02
0.100000,2.356194,1.21340953e-02
0.100000,2.454369,9.22964515e-03
0.100000,2.552544,6.23630849e-03
0.100000,2.650719,3.18291277e-03
0.100000,2.748894,9.88638601e-05
0.100000,2.847068,-2.98613716e-03
0.100000,2.945243,-6.04238005e-03
0.100000,3.043418,-9.04043151e-03
0.100000,3.141593,-1.19514187e-02
0.100000,3.239767,-1.47473072e-02
0.100000,3.337942,-1.74011710e-02
0.100000,3.436117,-1.98874521e-02
0.100000,3.534292,-2.21822061e-02
0.100000,3.632467,-2.42633333e-02
0.100000,3.730641,-2.61107914e-02
0.100000,3.828816,-2.77067883e-02
0.100000,3.926991,-2.90359537e-02
0.100000,4.025166,-3.00854869e-02
0.100000,4.123340,-3.08452805e-02
0.100000,4.221515,-3.13080172e-02
0.100000,4.319690,-3.14692405e-02
0.100000,4.417865,-3.13273979e-02
0.100000,4.516039,-3.08838553e-02
0.100000,4.614214,-3.01428843e-02
0.100000,4.712389,-2.91116208e-02
0.100000,4.810564,-2.77999965e-02
0.100000,4.908739,-2.62206430e-02
0.100000,5.006913,-2.43887705e-02
0.100000,5.105088,-2.23220207e-02
0.100000,5.203263,-2.00402976e-02
0.100000,5.301438,-1.75655756e-02
0.100000,5.399612,-1.49216874e-02
0.100000,5.497787,-1.21340953e-02
0.100000,5.595962,-9.22964515e-03
0.100000,5.694137,-6.23630849e-03
0.100000,5.792311,-3.18291277e-03
0.100000,5.890486,-9.88638601e-05
0.100000,5.988661,2.98613716e-03
0.100000,6.086836,6.04238005e-03
0.100000,6.185011,9.04043151e-03
0.110000,0.000000,8.43734875e-03
0.110000,0.098175,1.13683281e-02
0.110000,0.196350,1.41898243e-02
0.110000,0.294524,1.68746647e-02
0.110000,0.392699,1.93969928e-02
0.110000,0.490874,2.17325173e-02
0.110000,0.589049,2.38587458e-02
0.110000,0.687223,2.57552015e-02
0.110000,0.785398,2.74036206e-02
0.110000,0.883573,2.87881278e-02
0.110000,0.981748,2.98953896e-02
